"topic_title";"topic";"version";"canton";"publication_data";"contract_required_data";"publication_wms";"contract_required_wms";"comment";"updated"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"SH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"SO";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"UR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"VD";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"VS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"ZG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fixpunkte (Kategorie 2)";"fixpunkte_v1_1";"1.1";"ZH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"AG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"AI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"BE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"BL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"BS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"FR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"GL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"JU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"LU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"NE";"Registrierung erforderlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"NW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"OW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"SH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"SO";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"UR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"VD";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"VS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"ZG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"fruchtfolgeflaechen";"1.0";"ZH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Fruchtfolgeflächen";"";"";"AR";"Im Aufbau";"";"Im Aufbau";"";"";"2023-05-15"
"Fruchtfolgeflächen";"";"";"FL";"keine Daten";"";"keine Daten";"";"";"2023-05-15"
"Fruchtfolgeflächen";"";"";"GE";"Im Aufbau";"";"Im Aufbau";"";"";"2023-05-15"
"Fruchtfolgeflächen";"";"";"GR";"Im Aufbau";"";"Im Aufbau";"";"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"AG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"AI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"BE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"BL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"FL";"Freigabe erforderlich";False;"Freigabe erforderlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"FR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"GE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"GL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"JU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"LU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"NE";"Freigabe erforderlich";True;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"NW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"OW";"Im Aufbau";False;"Im Aufbau";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"SH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"SO";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"UR";"Freigabe erforderlich";True;"Freigabe erforderlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"VD";"Freigabe erforderlich";True;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"VS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"ZG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"gefahrenkarten_v1_3";"1.3";"ZH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Gefahrenkarten";"";"";"AR";"Im Aufbau";"";"Im Aufbau";"";"";"2023-05-15"
"Gefahrenkarten";"";"";"BS";"Im Aufbau";"";"Im Aufbau";"";"";"2023-05-15"
"Gefahrenkarten";"";"";"GR";"Im Aufbau";"";"Im Aufbau";"";"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"AG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"AI";"Im Aufbau";False;"Im Aufbau";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"AR";"Im Aufbau";False;"Im Aufbau";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"BE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"BL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"BS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"FL";"keine Daten";"";"keine Daten";"";"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"FR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"GE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"GL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"JU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"LU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"NE";"Registrierung erforderlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"NW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"OW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"SH";"Frei erhältlich";True;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"SO";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"UR";"Im Aufbau";False;"Im Aufbau";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"VD";"Freigabe erforderlich";True;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"VS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"ZG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"kantonale_ausnahmetransportrouten";"1.0";"ZH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kantonale Ausnahmetransportrouten";"";"";"GR";"keine Daten";"";"keine Daten";"";"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte";"";"FL";"keine Daten";"";"keine Daten";"";"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_4";"1.4";"AI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_4";"1.4";"GE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_4";"1.4";"GL";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_4";"1.4";"NE";"Registrierung erforderlich";True;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_4";"1.4";"SO";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"AG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"AR";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"BE";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"BL";"Registrierung erforderlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"BS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"FR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"GR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"JU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"LU";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"NW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"OW";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"SG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"SH";"Frei erhältlich";False;"Frei erhältlich";True;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"SZ";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"TG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"TI";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"UR";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"VD";"Freigabe erforderlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"VS";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"ZG";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Kataster der belasteten Standorte";"kataster_belasteter_standorte_v1_5";"1.5";"ZH";"Frei erhältlich";False;"Frei erhältlich";False;"";"2023-05-15"
"Leitungskataster";"leitungskataster_v2_0";"2.0";"LU";"Freigabe erforderlich";True;"Freigabe erforderlich";True;"";"2023-05-15"
"Leitungskataster";"leitungskataster_v2_0";"2.0";"SH";"Im Aufbau";False;"Im Aufbau";False;"";"2023-05-15"
"Leitungskataster";"leitungskataster_v2_0";"2.0";"SO";"Im Aufbau";False;"Im Aufbau";False;"";"2023-05-15"
"Leitungskataster";"leitungskataster_v2_0";"2.0";"TG";"Freigabe erforderlich";False;"Freigabe erforderlich";False;"";"2023-05-15"
"Leitungskataster";"";"";"AG";"keine Daten";"";"keine Daten";"";"";"2023-05-15"
"Leitungskataster";"";"";"AI";"keine Daten";"";"keine Daten";"";"";"2023-05-15"
